donor,arbi,zksync,total,exclude
0x63fad53682c53bedb9a7687e5ed9b3621cfc54fe,0.1745,0,0.1745,
0xa4bdc51c22a623df6517c0c85b862a2f37a89e12,0.1745,0,0.1745,
0xe794799bcf1479962a1e869efa2429b72f47fde1,0.1745,0,0.1745,
0x49351c79df5a99473323ba9a263d43c8563ba0c8,0.1745,0,0.1745,
0xdf779751e9dfac3a29e11d93c3fc71e11f073e66,0.1745,0,0.1745,
0x26b40a4f86b88116b9d3716a99b4140408b42c3a,0.1745,0,0.1745,
0x4a2f70e8ac1bc52b0ee4a912784dcb92bf112d58,0.1745,0,0.1745,
0x99492d3ea866f06608564a66ee806ae2c1d7ecc7,0.1745,0,0.1745,
0xca25c2c6b2a08ecdbdf5b94fc15797be4fe6e97e,0.1745,0,0.1745,
0x9daa22b7dc47ff18a05ef6727c24ae16afb7c427,0.1745,0,0.1745,
0x89ca461f2cb8fd694a19324b9fd0fa1a3c282b22,0.1745,0,0.1745,
0xfba1fc2280835201078aa2598bc028f849e9fb69,0.1745,0,0.1745,
0x98f9758f42ff9c5925c5ed22c570fd9c55da2124,0.1745,0,0.1745,
0x197b4fc47f1abdd0c53ccf544afdbf3ddf4da4c7,0.1745,0,0.1745,
0x6bc1a9af3888a60a1442f7093f2a37b3b0c8dfe7,0.1745,0,0.1745,
0xb9c7af598db1d57efc2a0b31f85e2a9f47ca9dd4,0.1745,0,0.1745,
0x67fe5d5a3ad6af7aeac41c02596814b031ae9fa3,0.1745,0,0.1745,
0x4c2b8281f6b1c5f40f13e42c2a5cd993547021bd,0.1745,0,0.1745,
0x8af8720dd3ab5205da8d646b8b691b0f6cb269dc,0.1745,0,0.1745,
0x8339ad0a1213932f87b1cc89bed0d5e8ab8cca7e,0.1745,0,0.1745,
0x8e76c04f0dd66110d0728ee8b07f36db8f2e68cf,0.1745,0,0.1745,
0xc9d612609e91f7c6bbc817a7616deb954e1e30da,0.1745,0,0.1745,
0x751ccd1b4ae4a37ce78be0f7be4158ff6a95c014,0.1745,0,0.1745,
0x70650eaaf23bd6211ae4d1d5238d320b121bc6b2,0.1745,0,0.1745,
0x86456d0efbb81addfd86de92ee529455a07739f0,0.1745,0,0.1745,
0x3d06ae1d58f7d328513946f068a9ebcad4e6cee8,0.1745,0,0.1745,
0x4646adbcd3a521f552504be4bc0dc7c01cb64819,0.1745,0,0.1745,
0x9388d22152e6fcbb8b0a9a40f40d75640bae285f,0.1745,0,0.1745,
0x3f975615ae8e0c17f96fd42e2420180aa5a2d52b,0.1745,0,0.1745,
0x54f5e98316969ee9b69c6f2f5839c9f1fe33b873,0.1745,0,0.1745,
0xfcbc472878796dd56d540e336abd14664f86310d,0.1745,0,0.1745,
0x342211b1388c24b6c88abc4b75c10eebfcc813ef,0.1745,0,0.1745,
0x71b030d48dc8ded23cf4a7a6c76c847eee869b0a,0.1745,0,0.1745,
0x2eac0c43e76ae245c8d64fef2709adce72d5be23,0.1745,0,0.1745,
0xea955da739f5afacc08bbc368900c52ec27ce3c5,0.1745,0,0.1745,
0xbc1923872921d632524071eee1f5444a6cf81160,0.1745,0,0.1745,
0x98286fd32003d76ee7e013a880dbb4175d0efe1f,0.1745,0,0.1745,
0x42d815832c4bf901369569d2e62299e79274dcc3,0.1745,0,0.1745,
0x2e24ec8e24bd61bc794bd90d1a6550facb23994b,0.1745,0,0.1745,
0xea039e85e1ac944b8688345eb6da298809a07f1c,0.1745,0,0.1745,
0xf193b5da2e8892b5a418451dd80807b0de94f5f3,0.1745,0,0.1745,
0xb33ab81ff573374afab9d760cb4f472178ad3221,0.1745,0,0.1745,
0xfc4ce772d760a952bf3f683fa04c42a4e2735e51,0.1745,0,0.1745,
0xdf0a1ba30bfcfd70570ae6f31b85a929d70a73ce,0.1745,0,0.1745,
0xdece6d021b6fe278bd160bd883d6dbd5964f6b89,0.1745,0,0.1745,
0x5e7eb7cc4dd73099518c5c6e8de5c0785b9dacc1,0.1745,0,0.1745,
0x9ab1707d2a9c44ef27d858fad007de46e4a43095,0.1745,0,0.1745,
0x0e6c8d9b37796d25ed9f3a23cb5262b12157d819,0.17447447,0,0.17447447,
0xc5dc615658ed9d5fdb0d69b190e1e7bb60ba27e5,0.174453,0,0.174453,
0x7491a619da1e948e37f78065a8b3773f33a8f7b4,0.174453,0,0.174453,
0x903b4cc1a91fe2b427dd1c42b24d3ae25b2c3670,0.174453,0,0.174453,
0x16bb0a9a2707c29fd7ee0966f6ea238bc0e8b9f3,0.174453,0,0.174453,
0x8e2ec91c1f3b55b6e6554b3836ecc4bde0f158b6,0.174453,0,0.174453,
0x58b5156f6193a19cb5f8bfbadfff0d8edd260c23,0.174453,0,0.174453,
0xea7b15617f9b19c9677a659b3b9afffcc363cead,0.174453,0,0.174453,
0x93920b53277b8813d4ba7d9ea3f5cae1058a6d9e,0.174453,0,0.174453,
0x2a1906b8c701773c5d5c9dc2b0237f8cbfc27308,0.174453,0,0.174453,
0x30181be1321fd6c25038b8a0b64a336cf8708f23,0.174453,0,0.174453,
0xe89d3f891de5973cdd2032a5c0653ac0e096d5a5,0.174453,0,0.174453,
0xd128d601d55b47f1a5642fb377f05860f2bff02b,0.174453,0,0.174453,
0xc4d023cab404ec1f38d6606fed182428beb9e68e,0.174453,0,0.174453,
0xacecbc40bbda6ab6309685bddf8d738e87b01d11,0.174453,0,0.174453,
0x3f106376e6726029b6137b4b162ea2d594543ca8,0.174453,0,0.174453,
0x8706672f25f29ffeb856c94f4f561d5ed4c5ed1c,0.174453,0,0.174453,
0x03a5dcd73ad329e7e28ffc8200cdf619c1e2f252,0.174453,0,0.174453,
0x7b624f281ff128499ae8a5bbd554a352d7d7b138,0.174453,0,0.174453,
0x459c1c587c22c8422cb6d1d81d89fc0cf2c612f9,0.174453,0,0.174453,
0x69fb91653b54874c329c8d0b0e23fc6f8d755cd2,0.174453,0,0.174453,
0x5796123bcf8fe31b676cb22dde8c2c037ba31024,0.174453,0,0.174453,
0xf59d15f632cae9b71e319f7d5c9562cd59685f46,0.174453,0,0.174453,
0x7778d409fffc7276ec69247dc7afb1eb77f2f104,0.174453,0,0.174453,
0x7b1666e5a8dd26b86fe8572b28d0cd39365b0a77,0.174453,0,0.174453,
0x2b3dcc54bb76b5788823d759c85acceb9f0e2232,0.174453,0,0.174453,
0xc505b13905a33ca9caf14e38a4373b4585888888,0.174453,0,0.174453,
0x3899793e26dd43de44a7a9c1fc69a0676999f9a1,0.174453,0,0.174453,
0x6a43dfd1e031b761013641b1b484b73fdc7c5b89,0.174453,0,0.174453,
0xa852ec993caa2e1ce25dec43f560dc51a703c806,0.174453,0,0.174453,
0x9cc5c834e7615278a9190b446db6a3e6eefc0bd5,0.174453,0,0.174453,
0x114996e64cb6228d58c6a0f16003074967356cd9,0.174453,0,0.174453,
0x7691ba8bd03b3c561c80c57970a693aa57a0b084,0.174453,0,0.174453,
0xd89dd0525e5d786ea165bb3f64b13468c147ae7e,0.174453,0,0.174453,
0xae209cc73274d57b225d4531bf3a8485013178e7,0.174453,0,0.174453,
0xf7129b66c30e01250827b6ba91bc953e479c5d3c,0.174453,0,0.174453,
0x8083ea439527720acb3780759742005fa873729b,0.174453,0,0.174453,
0x202058237b54c96a9b43d669792b2c1ccfab544b,0.174453,0,0.174453,
0x46e3d64720fb08fbf9ce037e7f1cb0c52ca59094,0.174453,0,0.174453,
0x0867af708ef35d9a5f854d2641a05d6f850dd61f,0.174453,0,0.174453,
0xb969bb0772d248890fa5ce35763027fe869bc5dd,0.174453,0,0.174453,
0x2b080723135bee674e214544568533d10d31c52d,0.174453,0,0.174453,
0x983762e72458a1db2929dd84a58f67347c0bfa79,0.174453,0,0.174453,
0xe629d7d0725d583a4b409311fa4fe7968105abbd,0.174453,0,0.174453,
0xeaf20bc5113fc46c88093a1c4e374ad4bae9d8e0,0.174453,0,0.174453,
0x44cfff44fa5be0f2323662136d17cd72ff229639,0.174453,0,0.174453,
0x1af68a670d20a6806191a4940b8e97604cbe1c61,0.174453,0,0.174453,
0xe265746a361d77d91f27be9c2178746974cb6810,0.174453,0,0.174453,
0x289f77a4e32275f1ce7aa602c53e4d33a3b24109,0.174453,0,0.174453,
0x4e328fe262f70450ed4e3e0e9d63bd16f606adf0,0.174453,0,0.174453,
0xc5b8e6de265438bb598944225909c5430dd57ed1,0.174453,0,0.174453,
0x691c10f954889785dce23a44887e5a35a4cd36c7,0.174453,0,0.174453,
0x0cf1e1533dc2e86a2783a5925673c28805033dc3,0.174453,0,0.174453,
0x109c876e59c9c9fc820045cca65ce8ccbe09df13,0.174453,0,0.174453,
0xfd9b8bda9ac6a48566985c6db8ad22263a5ab9af,0.174453,0,0.174453,
0x2b07292cd052f3a14c1fdb93871fa9b1d385f7c7,0.174453,0,0.174453,
0xefd609adb7a4d1b145f4bdf9ad88949b0e368dd9,0.174453,0,0.174453,
0xabeab696303dfef2668a09375ffb22234788d1aa,0.174453,0,0.174453,
0x65d6b3ea2de9c2693dbb7282b53d1a3ff8ce0828,0.174453,0,0.174453,
0x30c410c71a024e9432806994dff3d1c7c7660e2a,0.174453,0,0.174453,
0x3feb24aede7dd4fd1b5c4200459bdc1a1659e73f,0.174453,0,0.174453,
0x505f718b82ae2f30b55d7f09c9e04eb2c7a9546c,0.174453,0,0.174453,
0xbde7ab3bcf5318a192295e209c8b9e82f2e2372e,0.174453,0,0.174453,
0xe54674a65c1d4cf3e22871135f6e8a30a82d1d2e,0.174453,0,0.174453,
0xf04344d71a2417d29560d4ceed4edec518d62a23,0.174453,0,0.174453,
0xb1f28e2877afcf7904fc67a88334b29e7efb160c,0.174453,0,0.174453,
0xcdf629d201143a78e22fa22b8820eedbfb4955e8,0.174453,0,0.174453,
0xf30e8bf6d48646828cc274bab6561620d205c2b2,0.174453,0,0.174453,
0x2fcf4de3616b2e711ac2a66846369f396e752a82,0.174453,0,0.174453,
0x5fe703a53899f9bc8a1ee84d4ace0b9a567d38e1,0.174453,0,0.174453,
0x0fe6b0379898834081a32e9d970a248924cfa1d1,0.174453,0,0.174453,
0xa83baa5fe8c7534df127ee990f786c9b31214d47,0.174453,0,0.174453,
0x13b79c0c9de531f9ce090efc31fc486d843bc65b,0.174453,0,0.174453,
0x537a61c26b7899b4038e028c03a04ad53dbee244,0.174453,0,0.174453,
0x4d613e74172ca68f94c227010fec4460788d6ef1,0.174453,0,0.174453,
0x42e4815f9d50538f2833113dad91ee08c713884d,0.174453,0,0.174453,
0x20d3aa77c997666933000b7597c9ec65ec6970f1,0.174453,0,0.174453,
0xe0a67415f9fc8d2fa689a62e872536e724fff432,0.174453,0,0.174453,
0xeda83cc72fcfed95e549a081e1b984058fdfa6df,0.174453,0,0.174453,
0xfc25d253fe8df3cb7369a95b9e7f0fceeab21a94,0.174453,0,0.174453,
0xaf7be7e57ddb8b8fed13351f4328cd29b2c5b551,0.174453,0,0.174453,
0xc0cf756449ac4bda74c98266eeb8b2dfe3b441a1,0.174453,0,0.174453,
0x92165de2bf16f69eb1305f3df4144ad7751babc4,0.174453,0,0.174453,
0xa78a37e93f2b41938ca129305844adf6ffe83064,0.174453,0,0.174453,
0x90b45ae6ff6b7b10769f6b5e909573d6b346b143,0.174453,0,0.174453,
0xbdaa0d8c46fe03652150933e333a318c00826160,0.174453,0,0.174453,
0x1284814d93777165a62ea151ee0cae2e6331a29c,0.174453,0,0.174453,
0x4b539209a99465c1e84723ca0cb1a72eba8951a3,0.174453,0,0.174453,
0xc1fbe16491db689d54f7f818a0699042fdaa6a30,0.174453,0,0.174453,
0x5b6f43175e98cc201e83eb7072cf852458888888,0.174453,0,0.174453,
0xf13ae614c32bda2ac7bec96938155383f61ce085,0.174453,0,0.174453,
0x8a907ce8e2dda2035d7ecfe88f772545ed4c6789,0.174453,0,0.174453,
0x4366faa68e530011d503992086f6abf75d6472cd,0.174453,0,0.174453,
0x12e5285f4758a69fbfdcb87720ab5a27b48500ee,0.174453,0,0.174453,
0xdeca30d2154e2c2073bf6c795d3b26b1189b4e18,0.174453,0,0.174453,
0xa4bb8d29dd492770682b9cbbcaa92ca0d431cc3f,0.174453,0,0.174453,
0x9a5a411e643dd6979626e1491f6e3050c1a91c5f,0.174453,0,0.174453,
0xb40e54015fa793dd56d8f21d2c96af3faad7cd36,0.174453,0,0.174453,
0xd1a2482eeff9ce5259f8f61b989606d3c0a45d66,0.174453,0,0.174453,
0x4bb3f9f81c095fff09e8902fc7551b13b4a25373,0.174453,0,0.174453,
0x68897c294ea82080aaa721508f26f738fe0bae64,0.174453,0,0.174453,
0xe9db4de41c53753e2daeaa391e607677d4277963,0.174453,0,0.174453,
0xc544a71bf8c4a160bf7f441772ddb8cb61d9a34e,0.174453,0,0.174453,
0x146109efdb3fe51a1ad92788c18c46641529f48e,0.17439,0,0.17439,
0x3d382034034839fecc05e299f9bd67d926b5b2c6,0.174332,0,0.174332,
0x88bbb33db5562e7c149b366f44c43c83b03acb55,0.174332,0,0.174332,
0xd0de1267be96e2f436c4b7a91e18c953622ef310,0.174332,0,0.174332,
0x2514aa4619fce074219e22837a297132e86fbd77,0.174332,0,0.174332,
0x05e95f511ccbb1dd37be1068b1727c7f33ba4275,0.174332,0,0.174332,
0xda3bf673ea4c15de254c12afcdc37823887a051e,0.174332,0,0.174332,
0xf36f66dfd0d4adf59ead8461f924df30286a38c7,0.174332,0,0.174332,
0x2cf7d3875b0ee0dec6d55ccf9f3754ab5858b625,0.174332,0,0.174332,
0xddd765fa59087240d8af4c051e820ae252c2f099,0.174332,0,0.174332,
0x5fd79867f66e761ea4274e796e4a01d0d857c442,0.174332,0,0.174332,
0x5da5ba84e6825197f6d61365c3084e6178ff2527,0.174332,0,0.174332,
0x7228c791101e5ed23cbfccf99fe814788f9a8d2b,0.174332,0,0.174332,
0x8d7dfaa1ed02defe1016a3f85d557f59e5232bd3,0.174332,0,0.174332,
0x2b7e58742dbcd1ef872b7d48ec90ffc0cf63a181,0.174332,0,0.174332,
0xd73d44cdffa50f7cb550aff3b902aa134f644fb7,0.174332,0,0.174332,
0xd7c1258a9043a9850651c45607de03282330d2d8,0.174332,0,0.174332,
0xdd5623ca697b486c972f1ab55411faa5a6d3319e,0.174332,0,0.174332,
0x006880a786d23b18d522994225dc3da8a29f8b0b,0.174332,0,0.174332,
0x7a78581020bfb5afa4204b4902094547ff78e41b,0.174332,0,0.174332,
0x922f0ee992326fc27a22b3e573f625b3b0ec3256,0.174332,0,0.174332,
0xe0c89a84c0ef3803cc2855a5aafe2cc69e3b0311,0.174332,0,0.174332,
0xa938cd589331cbe6f42f10f085e273672f94c8e8,0.174332,0,0.174332,
0x915f0003ec15acab70764b8c060901f0e38558d2,0.174332,0,0.174332,
0x1e42f8254ec621c113ce785acd9cb94f71f78baa,0.174332,0,0.174332,
0x67c1381c2565922125554d6b5f67c76666d80829,0.174332,0,0.174332,
0xbd282037dc51fbd6096f9c48d69cd26afcacb65e,0.174332,0,0.174332,
0x0f3f375d34be4661a00496c7b90ec0b982f8ee52,0.174332,0,0.174332,
0xadf4a8eebc6ea9e596c3992c4861e20634917b1d,0.174332,0,0.174332,
0x8d6a023e4058f87ea9bd3023559a65b1b83ccc03,0.174332,0,0.174332,
0x2c6fa6723fa631199ddcd9e237ee39318e3e18b6,0.174332,0,0.174332,
0xbf70acc303afca2e03f1c1c0d32590b82d985f44,0.174332,0,0.174332,
0x0052a9fdb680f67bd12ab571ab9f24bfbad5efb2,0.174332,0,0.174332,
0xc2c3e065d81056badfe2a38965719ad4885fc47e,0.174332,0,0.174332,
0x9ff1c7b109ca0a10f4b7f4310a675adfd2f05557,0.174332,0,0.174332,
0x4508d9638a38b66a3882177a3241d7bd8ccc8d5f,0.174332,0,0.174332,
0xe78146831f7bee6fae67d9329e95dcbbdaa750e9,0.174332,0,0.174332,
0x99fd65256ae5040a4b106c0e36834442baf44ffa,0.174332,0,0.174332,
0xf596bf185cfce0eece1d4448e21f89232949c6ea,0.174332,0,0.174332,
0xfb345284600ab3026972fc6fc55b527ee9f7cc92,0.174332,0,0.174332,
0xc18a59f956c11323533c0ab4aa093c391aac5901,0.174332,0,0.174332,
0xc88f815702f9cfc080a5508cc0d305cc176b68d5,0.174332,0,0.174332,
0x3041672d0061929592720aaa83a3255f323ee8b4,0.174332,0,0.174332,
0x7be2e71b8aab75afa1381e2f0f76749be025fd17,0.174332,0,0.174332,
0xd6b62da9377ebbbde72f9c511aa9c37376bd3f2e,0.174332,0,0.174332,
0x4e1809877dee447eba6c0570c4ad69086837d8bb,0.174332,0,0.174332,
0xb361f7c88f1f2b0a24909228826a972f59de624e,0.174332,0,0.174332,
0xf4b1410950e7c2f465d006829c2b54668f4a524d,0.174332,0,0.174332,
0x63a2c4411393f9bc592c2424657fbaab3358b745,0.174332,0,0.174332,
0xf01538c9abb1d694217523849162bf6a36db62b1,0.174332,0,0.174332,
0xc9b43f77837469080a298944cad573c5c43563a4,0.174332,0,0.174332,
0xd7d7ba1685416dae1404f21f2ffe1347547900bd,0.174332,0,0.174332,
0x55aa42a0b73644e2fda449a785beca7733160954,0.174332,0,0.174332,
0xb47c069a2e871ad333c35934c50fb030a59e6789,0.174332,0,0.174332,
0xff9f64b7ae8414c08211d726bf853e557a2719ff,0.174332,0,0.174332,
0x710b69d4185e84d87e7123c81906c302470d6efe,0.174332,0,0.174332,
0x1394d89474b63bb96226f5bd257e4f5053254f05,0.174332,0,0.174332,
0xa70204c4097baa22dbf091a2d0954821fd78def9,0.174332,0,0.174332,
0x887f51a60a85b51876558da6161806de6ea6850d,0.174332,0,0.174332,
0xdc97dddae7a9112cb21aaac9b27bbd03d60acdcb,0.174332,0,0.174332,
0x529200f51662f2451d5842923ed7a1646dbbbcb0,0.174332,0,0.174332,
0x0dbba508498aa15866ce79f3d198cbdce9b5ec6a,0.174332,0,0.174332,
0x24e0827ede612fd07c820278967015cfe4349604,0.174332,0,0.174332,
0x4b477a5aacb33e6e8c55dd81ba82edb27333c70c,0.174332,0,0.174332,
0x1c32646c1087fa9da57745ea3e6b77a626f30f83,0.174332,0,0.174332,
0x31a5deca37b4151e39844138f99e8bb8e5877810,0.174332,0,0.174332,
0xda1106354b9870cd6c926de5eaf7300afcd18256,0.174332,0,0.174332,
0xdaddd546c31f9b5265da29521da86e6a019c2087,0.174332,0,0.174332,
0x595e3c65910e6553aba5010ebbc2ddab440eb0e7,0.174332,0,0.174332,
0x970da1941e55cbc83addd656ba258d9ceb8a59a2,0.174332,0,0.174332,
0xc2e0ee167ef2fddd2ade50594669b381ee07131a,0.174332,0,0.174332,
0x6fafdba91011e699da7735e7830af8342edc92ca,0.174332,0,0.174332,
0xc5a8ef9b598a59918542bcb5f4bbcbbafb344f77,0.174332,0,0.174332,
0xf0b919479d4096a4005a3ec2002ab93e2804c3ba,0.174332,0,0.174332,
0xa36b89205d44e0d2851c241b826d0d90949ac944,0.174332,0,0.174332,
0xb7761dfdd220dc770ba73049a96b8e95831d7fec,0.174332,0,0.174332,
0x02df0d1fa2016c3dbcf58a05516eb8668a4d4e4e,0.174332,0,0.174332,
0xe4762dc76784a4fc678a6f03fd4028a9aaad3d80,0.174332,0,0.174332,
0x9afe806f6c8a10a21688427f8b2fa8f176b76053,0.174332,0,0.174332,
0x1cbaa078b58a7778b45e5a94cb413b3d45214184,0.174332,0,0.174332,
0xcd810b83c8b4c1a016a3ed7881827a551dc5897f,0.174332,0,0.174332,
0x57a874f758c8856d748275fc7e6587e2288912e8,0.174332,0,0.174332,
0xd99c880bb296ba721c556cd9c34c88b159e07c35,0.174332,0,0.174332,
0xaa0e3d99b649cc8b312fc5663f593af9a3c6c319,0.174332,0,0.174332,
0x3eda6965ce9766d1e0be1ec622845c47782103ed,0.174332,0,0.174332,
0xdc1d4e338200e32bc27adaf4422bf0760ae98e44,0.174332,0,0.174332,
0x9becee706f5731eaef1a671f43a7634f91d4298d,0.174332,0,0.174332,
0x0116919ef616c7a911bec357a6e1f7c8acaa4262,0.174332,0,0.174332,
0x2d18f4eebdb7de4367befe51cd0476f4ddd94d54,0.174332,0,0.174332,
0x925be7e1b216f918f30c3cb9348fe71892c311e8,0.174332,0,0.174332,
0xddde9df28f0283cebe4c2152b60ac2bd6e1a14cb,0.174332,0,0.174332,
0x9a06035ff0c22d2f03f6ad7e51d7bd878c7d2421,0.174332,0,0.174332,
0xbf9624c1fdc944d73d2b43dc5a2b61175f67ad31,0.174332,0,0.174332,
0xb6a1367ca2fb6fa3cc19e9c1200ac365e017aa60,0.174332,0,0.174332,
0x2162d8fb2d4a3c27a23e8076def3ce10a641e78b,0.174332,0,0.174332,
0xa1e9ec9fc16acd8dc8f88523479ed7c79bbb465e,0.174332,0,0.174332,
0xce896a672927ed26926a6c74b60b003ad5afd5d7,0.174332,0,0.174332,
0x27ed7b9e320b29218a2f791ef39ba8464b702c91,0.174332,0,0.174332,
0x852990083eb9d14b3089ddec6640c765c6b5e9a7,0.174332,0,0.174332,
0x1cf9bf87cce22e09feb33bde15af2c52d7de0f56,0.174332,0,0.174332,
0xa86424fbcc952eb790f3de527b6d86080345709f,0.174332,0,0.174332,
0x76e12d09a788a5fa953e740e2c3fe89c59e058e4,0.174209,0,0.174209,
0xd981f0c703c5ce6182c3f0438229a8aeba005f6a,0.174125,0,0.174125,
0xf4bab82bb7bfabe831a7e0e0166d832bcfd71265,0.174017,0,0.174017,
0x3bb86980cd2cdd5a6df862c75867ef5f3e67dbd3,0.173951,0,0.173951,
0x559129f8c4409f73e494b2ad0974e914dd5303d0,0.173951,0,0.173951,
0x1a210a471a11a0c58451f8d0b2f73f16b12ec33e,0.173943,0,0.173943,
0xc9c5b23a136d26fa80ff4733a29664cd853d30d6,0.173891,0,0.173891,
0x34de316d9c0db51ce7f7c10cbceb2a238befe2f9,0.173879,0,0.173879,
0xb69367fdf2b68c19df07bff49ff7640ff8bce750,0.173879,0,0.173879,
0x1b8b6ba1b27865c333d866d26840d4f1f091dabe,0.173879,0,0.173879,
0xfacdc3999b8f8d36e760d0d0ae45f9fe3ac27a69,0.173879,0,0.173879,
0x1ac95d574bfcb01ba62fb82773dd33cda7a3955f,0.173879,0,0.173879,
0x8f5443b4d4e3a295a2feabf48098185acef9158b,0.173879,0,0.173879,
0x996c326121443e18a2b9cf2e2c2851ce1e7c3687,0.173879,0,0.173879,
0x8e64d1ca4e01befbd417e7c2e1caf923988b6cf7,0.173879,0,0.173879,
0x0aa8963f6d26df6f6f08ed2a4eef3f0abfc136f2,0.173879,0,0.173879,
0x286c76dc0612874caa37798c5524c0f09ec981f0,0.173879,0,0.173879,
0x665ff38823c766da137ed3a73ff1fa11ed40828f,0.173879,0,0.173879,
0x5b9bb66ce6aafed736c7c6ce7272206a18f31f7b,0.173879,0,0.173879,
0x6a82b87e7b41f0016cb60197b984010c0b91e782,0.173879,0,0.173879,
0xd61a569b7d5bfb1b33f8fedfa3ad1308ea76e58a,0.173879,0,0.173879,
0x47d1e76cd0ac70ee247608963a5aff35a0ec7413,0.173879,0,0.173879,
0xb9c30549a6bfcc50bbe4f550f4a54a2cd8e968df,0.173879,0,0.173879,
0xb26e2ca7a385e3095c9d9df4dc7b839f722c0be7,0.173879,0,0.173879,
0x766926fb1aab6a8570915b60c171f8f2ad44ee27,0.173879,0,0.173879,
0xd2e041097463b4b72964d1cfb16b1176b5b67fe9,0.173871,0,0.173871,
0xb291313e9e9e6ca35ea62628e5390d0fe53e6455,0.173871,0,0.173871,
0x3498575e5da419d46cc430f5921a45402e4b728a,0.173871,0,0.173871,
0xe035aa8db354c569308bc29d04251b24ff981e99,0.173871,0,0.173871,
0x308fbae3a5e191e4bc48b46d977bc66632eb7d93,0.173871,0,0.173871,
0x3cb915d117851366e2120ebc3f996dc48b236457,0.173871,0,0.173871,
0xfec45e1369d0db22b056a016236f79a1d06ac4b4,0.173871,0,0.173871,
0x68f6c6a44f56c0f5e1f4bf8f5948818b6abd8fd9,0.173871,0,0.173871,
0x1c36d1fa90aa735c1ac2282986a43df76bc95617,0.173871,0,0.173871,
0x2556d8f03f926decd7e01a7fda56016310a7bb9b,0.173871,0,0.173871,
0xfcb784e985f62d9d3868831fb55390cf79df8aa4,0.173871,0,0.173871,
0x9f0d8ef92776b9a4d9e890e483c13d5a5b753d3d,0.173871,0,0.173871,
0x1670b36a0dbf51641b57a2ea5fcf7ac64b585df8,0.173871,0,0.173871,
0x6d56bbbcbe70c547f1ae14107f9c1a3f0bc70e3e,0.173871,0,0.173871,
0xb2e60fdedeacc4bd824d0c8975f89e4e48c00592,0.173871,0,0.173871,
0xdc334b089832cb94739e65f97d142fdcf9ff7946,0.173871,0,0.173871,
0xbc13cca793eb38f99bfd7d6bddcb4dfa43ec5df7,0.173871,0,0.173871,
0x60a222ffe4baf615c013ee9c55c9612c725d1422,0.173871,0,0.173871,
0x62f9799f07ac77eae46e84c702c0a7785f0c19eb,0.173871,0,0.173871,
0x8b3bfd26f2eb124ccecbb9014028b55c48a200ee,0.173871,0,0.173871,
0xac9567c2077768c767e0cd5e5d3cfdd31741a1c8,0.173871,0,0.173871,
0x162c3c541ee2669a46bd6b283bd3489f8ed68e43,0.173871,0,0.173871,
0xed5a07d8fc2c129429f3d8d48adbc7fa593578e1,0.173871,0,0.173871,
0x8f9418496ebfabdea707c4cd8e988884de2993e8,0.173871,0,0.173871,
0x5ca6de886f9d4740816644dbd2538f425e25c412,0.173871,0,0.173871,
0xb633d0b97a07498a96decff073c9e5871a2cc4a0,0.173871,0,0.173871,
0xd681c68c20ff44cba37e670837cac66566b06c0d,0.173871,0,0.173871,
0xc83cc4c81609ca6f2649f15daca72b0db509183f,0.173871,0,0.173871,
0x362166f20a7425ad352b80d7813b223b30496811,0.173871,0,0.173871,
0xbe4c66b40158fa8bfad8a9dc7bfd944b2e2acbec,0.173871,0,0.173871,
0x5b93f95ab3d2c3dda03d4d2bb0b6e978947935f1,0.173871,0,0.173871,
0x21f1501e1d622886a4c231a86d985dcc4750243f,0.173871,0,0.173871,
0x6bf00a3e5d6c424304be69231f4e44b4f5145b15,0.173871,0,0.173871,
0x01afa87dc84f77ba2d130b1cbef15329697b6d5c,0.173871,0,0.173871,
0xe80073e98e34cc4c60f9b82d574dd2d77c23cc76,0.173871,0,0.173871,
0x41e37fd435482f2861294c6d3c65a38f75af0151,0.173871,0,0.173871,
0x2c544bc6d39a9d8c19e09fc905aa278a4bb23e16,0.173871,0,0.173871,
0x9decdc5d776ceed14106fcf5fe8d751749e440be,0.173871,0,0.173871,
0x6e9528f7d8a7179a85c2ac67b877e04b19d7a823,0.173871,0,0.173871,
0x4767eb0967d2193b2ce3cb0ee2f323abd0f6cbc0,0.173871,0,0.173871,
0x80f08438627a54cf5cf4bdf18a77a47be7bf7cfc,0.173871,0,0.173871,
0x114b9a28cc934d642678f968ff216cb4bc58de2d,0.173871,0,0.173871,
0xe9d3c6a5de9516ba3246f551b38915c816960193,0.173871,0,0.173871,
0x0e47c7865475345f82629b1999b1f76054c11069,0.173871,0,0.173871,
0xf7632a0252380099509c4272c29ec4408e6fedde,0.173871,0,0.173871,
0x4f35158c4347b8be72815134594ade611a73be01,0.173871,0,0.173871,
0x95dc6640ae0d0b87d214fad109c2c070883476fe,0.173871,0,0.173871,
0xdb4dcf105e399738f4e5ec56b293bc212ad50339,0.173871,0,0.173871,
0x83b54edb8b0abdb27387137d9aaf8e3615196b75,0.173871,0,0.173871,
0xc37e3ced2fd2666248883c90de411ee6d5f11e78,0.173871,0,0.173871,
0xa8f867df789d3bc06514e16c4597d970577a65e7,0.173871,0,0.173871,
0xaf7ef6e4aaa5905482708f1a68533f07124ef9a2,0.173871,0,0.173871,
0x2f793a681f27f0d15bd386fb322b3d7f83b7ed16,0.173871,0,0.173871,
